customer_id,age,gender,region,sim_type,package,monthly_recharge,call_minutes,data_usage_gb,tenure_months,churn
GP03990,34,Male,Khulna,Prepaid,Ekota,216.0,425.0,4.03,11,No
GP03991,54,Female,Mymensingh,Prepaid,MyPlan,387.0,299.0,2.72,30,No
GP03992,53,Female,Mymensingh,Prepaid,Bondhu,422.0,301.0,0.0,54,No
GP03993,36,Female,Chittagong,Prepaid,Nishchinto,472.0,141.0,2.9,26,No
GP03994,44,Female,Khulna,Prepaid,MyPlan,295.0,455.0,4.55,15,No
GP03995,51,Female,Sylhet,Prepaid,MyPlan,371.0,202.0,4.92,30,No
GP03996,28,Male,Dhaka,Prepaid,Ekota,419.0,0.0,5.62,29,Yes
GP03997,62,Male,Dhaka,Prepaid,Priyo Unlimited,327.0,22.0,1.65,32,No
GP03998,64,Male,Rajshahi,Prepaid,MyPlan,498.0,283.0,2.19,53,No
GP03999,29,Female,Barisal,Prepaid,Bondhu,398.0,123.0,2.76,30,No
GP04000,38,Male,Dhaka,Prepaid,Nishchinto,582.0,255.0,4.42,44,No
GP04001,28,Female,Rangpur,Prepaid,Djuice,438.0,101.0,2.47,51,No
GP04002,56,Female,Khulna,Prepaid,Nishchinto,50.0,281.0,4.05,16,No
GP04003,45,Female,Sylhet,Postpaid,Bondhu,240.0,306.0,2.23,36,No
GP04004,22,Male,Mymensingh,Prepaid,Ekota,57.0,268.0,1.59,18,Yes
GP04005,34,Male,Chittagong,Prepaid,Bondhu,204.0,180.0,5.22,41,No
GP04006,37,Male,Dhaka,Prepaid,Priyo Unlimited,244.0,338.0,3.62,48,No
GP04007,58,Female,Chittagong,Postpaid,Priyo Unlimited,430.0,210.0,4.49,39,No
GP04008,63,Male,Dhaka,Prepaid,Priyo Unlimited,234.0,231.0,2.59,28,No
GP04009,29,Female,Sylhet,Prepaid,MyPlan,509.0,199.0,4.61,58,No
GP04010,23,Male,Barisal,Prepaid,Ekota,200.0,223.0,0.87,19,No
GP04011,34,Male,Khulna,Prepaid,Priyo Unlimited,257.0,437.0,1.19,56,No
GP04012,68,Female,Mymensingh,Postpaid,Djuice,114.0,250.0,4.88,56,Yes
GP04013,36,Female,Sylhet,Postpaid,Djuice,517.0,123.0,2.86,11,No
GP04014,43,Male,Chittagong,Prepaid,Bondhu,537.0,154.0,2.51,17,No
GP04015,65,Male,Dhaka,Postpaid,Priyo Unlimited,280.0,222.0,1.16,21,No
GP04016,61,Male,Chittagong,Postpaid,MyPlan,78.0,171.0,4.61,37,Yes
GP04017,61,Female,Khulna,Prepaid,Djuice,269.0,345.0,6.73,44,No
GP04018,69,Female,Rangpur,Prepaid,Nishchinto,335.0,108.0,4.22,51,No
GP04019,49,Male,Mymensingh,Prepaid,Ekota,205.0,238.0,2.1,34,No
GP04020,23,Male,Sylhet,Prepaid,Nishchinto,653.0,351.0,5.77,33,No
GP04021,53,Female,Chittagong,Prepaid,Djuice,574.0,187.0,3.72,29,No
GP04022,55,Male,Chittagong,Prepaid,Djuice,50.0,294.0,2.13,4,Yes
GP04023,28,Female,Khulna,Postpaid,Bondhu,127.0,246.0,5.55,32,No
GP04024,50,Female,Rangpur,Postpaid,Bondhu,369.0,247.0,2.64,11,No
GP04025,41,Female,Dhaka,Prepaid,Priyo Unlimited,139.0,301.0,0.11,26,Yes
GP04026,40,Female,Rangpur,Prepaid,Ekota,327.0,64.0,2.36,18,Yes
GP04027,32,Female,Chittagong,Postpaid,Priyo Unlimited,302.0,370.0,4.06,53,No
GP04028,44,Female,Khulna,Postpaid,Bondhu,294.0,60.0,1.56,32,Yes
GP04029,28,Male,Dhaka,Postpaid,MyPlan,453.0,364.0,0.0,27,No
GP04030,68,Female,Rangpur,Prepaid,Ekota,571.0,293.0,5.94,16,No
GP04031,67,Female,Mymensingh,Prepaid,MyPlan,359.0,297.0,8.99,10,No
GP04032,34,Male,Rangpur,Prepaid,Priyo Unlimited,118.0,411.0,2.05,44,No
GP04033,68,Female,Mymensingh,Postpaid,Bondhu,322.0,368.0,1.74,34,No
GP04034,31,Male,Rangpur,Prepaid,Ekota,212.0,331.0,0.31,33,No
GP04035,44,Female,Barisal,Postpaid,Priyo Unlimited,599.0,221.0,1.36,10,No
GP04036,35,Male,Dhaka,Prepaid,Djuice,404.0,214.0,0.0,42,No
GP04037,45,Male,Rangpur,Postpaid,Priyo Unlimited,360.0,334.0,0.39,26,Yes
GP04038,68,Female,Barisal,Prepaid,Nishchinto,397.0,295.0,3.0,42,No
GP04039,64,Female,Sylhet,Prepaid,Djuice,294.0,280.0,0.0,25,Yes
GP04040,64,Female,Khulna,Prepaid,MyPlan,488.0,244.0,0.06,2,No
GP04041,21,Female,Rangpur,Prepaid,Djuice,214.0,209.0,3.41,26,No
GP04042,24,Male,Mymensingh,Prepaid,Priyo Unlimited,444.0,111.0,1.77,20,No
GP04043,62,Male,Dhaka,Prepaid,Djuice,539.0,314.0,3.71,3,Yes
GP04044,52,Male,Mymensingh,Prepaid,Nishchinto,178.0,232.0,2.32,32,No
GP04045,65,Female,Barisal,Prepaid,Priyo Unlimited,351.0,225.0,2.63,1,Yes
GP04046,26,Male,Barisal,Postpaid,Nishchinto,362.0,69.0,4.56,24,No
GP04047,25,Female,Sylhet,Prepaid,Djuice,139.0,259.0,1.9,50,Yes
GP04048,69,Female,Mymensingh,Prepaid,Nishchinto,95.0,114.0,4.42,43,No
GP04049,62,Male,Rajshahi,Postpaid,Djuice,163.0,207.0,2.16,56,No
GP04050,34,Female,Khulna,Prepaid,Ekota,292.0,329.0,1.36,44,No
GP04051,34,Male,Mymensingh,Postpaid,Djuice,363.0,256.0,0.85,33,Yes
GP04052,66,Female,Rajshahi,Prepaid,Bondhu,245.0,239.0,0.0,38,Yes
GP04053,50,Male,Dhaka,Prepaid,Nishchinto,590.0,177.0,0.52,48,No
GP04054,49,Female,Khulna,Prepaid,Nishchinto,454.0,195.0,0.0,52,No
GP04055,25,Male,Mymensingh,Prepaid,MyPlan,368.0,409.0,1.01,35,No
GP04056,36,Male,Sylhet,Prepaid,MyPlan,235.0,328.0,4.64,17,No
GP04057,55,Female,Dhaka,Prepaid,Bondhu,310.0,204.0,2.98,58,No
GP04058,20,Female,Khulna,Prepaid,Nishchinto,465.0,239.0,2.22,48,No
GP04059,22,Male,Mymensingh,Prepaid,Nishchinto,438.0,275.0,1.62,43,No
GP04060,30,Female,Mymensingh,Prepaid,MyPlan,436.0,294.0,2.84,48,No
GP04061,64,Female,Khulna,Prepaid,MyPlan,254.0,248.0,3.06,44,No
GP04062,63,Female,Rajshahi,Prepaid,Djuice,222.0,73.0,0.77,33,No
GP04063,48,Male,Dhaka,Prepaid,Priyo Unlimited,86.0,247.0,3.93,11,No
GP04064,33,Male,Sylhet,Prepaid,Nishchinto,379.0,241.0,2.35,23,No
GP04065,67,Female,Sylhet,Prepaid,Nishchinto,72.0,456.0,3.59,38,Yes
GP04066,49,Female,Dhaka,Prepaid,Djuice,298.0,519.0,2.94,32,No
GP04067,39,Male,Dhaka,Prepaid,Nishchinto,237.0,314.0,0.16,19,Yes
GP04068,46,Female,Barisal,Prepaid,Bondhu,333.0,182.0,5.6,12,No
GP04069,39,Male,Chittagong,Prepaid,MyPlan,475.0,318.0,2.98,28,No
GP04070,60,Female,Mymensingh,Prepaid,MyPlan,503.0,80.0,2.26,2,No
GP04071,20,Female,Rajshahi,Prepaid,Priyo Unlimited,405.0,197.0,4.17,10,No
GP04072,27,Female,Dhaka,Prepaid,MyPlan,185.0,87.0,0.69,19,Yes
GP04073,59,Male,Dhaka,Prepaid,Ekota,297.0,305.0,0.0,28,No
GP04074,38,Male,Chittagong,Prepaid,Bondhu,169.0,129.0,4.11,47,No
GP04075,33,Male,Chittagong,Prepaid,Bondhu,202.0,221.0,5.29,8,No
GP04076,29,Male,Khulna,Postpaid,Djuice,372.0,246.0,3.57,43,No
GP04077,19,Female,Rangpur,Postpaid,Ekota,154.0,247.0,4.61,23,No
GP04078,58,Female,Sylhet,Prepaid,Nishchinto,232.0,203.0,0.47,48,No
GP04079,41,Male,Rajshahi,Prepaid,Priyo Unlimited,140.0,284.0,2.28,45,Yes
GP04080,52,Female,Khulna,Prepaid,Bondhu,399.0,125.0,1.68,30,No
GP04081,47,Female,Dhaka,Postpaid,Ekota,246.0,424.0,5.06,28,No
GP04082,47,Male,Mymensingh,Prepaid,Ekota,50.0,147.0,3.99,13,Yes
GP04083,64,Female,Chittagong,Postpaid,Bondhu,545.0,254.0,5.06,55,No
GP04084,52,Female,Barisal,Prepaid,Djuice,452.0,312.0,1.76,37,No
GP04085,36,Male,Sylhet,Prepaid,Ekota,50.0,318.0,0.74,12,Yes
GP04086,67,Female,Khulna,Prepaid,MyPlan,410.0,328.0,5.66,10,No
GP04087,25,Female,Barisal,Prepaid,Ekota,528.0,91.0,3.05,51,No
GP04088,43,Female,Sylhet,Prepaid,Nishchinto,272.0,158.0,5.13,17,No
GP04089,66,Male,Rangpur,Prepaid,Bondhu,322.0,264.0,2.87,1,No
GP04090,57,Male,Rangpur,Prepaid,Nishchinto,252.0,298.0,7.41,22,No
GP04091,24,Female,Barisal,Postpaid,Djuice,378.0,376.0,5.36,15,No
GP04092,47,Female,Chittagong,Prepaid,Priyo Unlimited,455.0,199.0,2.68,16,No
GP04093,24,Female,Khulna,Prepaid,MyPlan,121.0,160.0,3.04,20,No
GP04094,20,Male,Khulna,Prepaid,Bondhu,194.0,195.0,3.05,55,No
GP04095,18,Male,Rangpur,Prepaid,Ekota,315.0,476.0,0.73,10,No
GP04096,53,Male,Sylhet,Prepaid,MyPlan,347.0,400.0,2.04,42,No
GP04097,42,Female,Barisal,Prepaid,Ekota,361.0,233.0,1.88,26,No
GP04098,54,Female,Chittagong,Prepaid,Djuice,271.0,378.0,3.47,49,No
GP04099,18,Female,Dhaka,Prepaid,Priyo Unlimited,168.0,193.0,1.37,54,No
GP04100,32,Female,Khulna,Prepaid,Bondhu,448.0,345.0,2.7,23,No
GP04101,54,Female,Mymensingh,Prepaid,Djuice,117.0,112.0,2.27,17,Yes
GP04102,30,Male,Dhaka,Postpaid,Djuice,226.0,286.0,3.15,34,No
GP04103,57,Female,Chittagong,Prepaid,Priyo Unlimited,303.0,352.0,5.94,41,No
GP04104,25,Female,Rangpur,Prepaid,Djuice,373.0,217.0,5.19,57,No
GP04105,22,Female,Mymensingh,Prepaid,Djuice,256.0,311.0,0.38,22,No
GP04106,26,Male,Khulna,Postpaid,Ekota,413.0,194.0,2.9,59,No
GP04107,18,Female,Khulna,Prepaid,Nishchinto,488.0,280.0,2.39,4,No
GP04108,53,Male,Barisal,Prepaid,Ekota,207.0,202.0,1.71,7,No
GP04109,52,Male,Mymensingh,Prepaid,Priyo Unlimited,359.0,332.0,7.31,5,No
GP04110,19,Male,Dhaka,Prepaid,MyPlan,337.0,124.0,1.95,31,No
GP04111,57,Male,Rangpur,Postpaid,Priyo Unlimited,249.0,148.0,2.09,19,No
GP04112,40,Male,Barisal,Prepaid,Priyo Unlimited,50.0,381.0,6.51,4,Yes
GP04113,26,Female,Rajshahi,Postpaid,Priyo Unlimited,353.0,4.0,4.94,50,No
GP04114,51,Female,Dhaka,Prepaid,Priyo Unlimited,370.0,186.0,2.11,22,No
GP04115,63,Male,Dhaka,Prepaid,Djuice,463.0,236.0,4.52,3,No
GP04116,31,Male,Rajshahi,Postpaid,Priyo Unlimited,250.0,285.0,2.52,23,No
GP04117,21,Male,Chittagong,Prepaid,MyPlan,200.0,202.0,2.65,4,Yes
GP04118,47,Female,Mymensingh,Prepaid,Priyo Unlimited,163.0,137.0,1.39,46,No
GP04119,48,Female,Mymensingh,Prepaid,Ekota,50.0,373.0,0.0,24,No
GP04120,55,Male,Chittagong,Prepaid,Djuice,239.0,355.0,0.15,59,No
GP04121,28,Female,Khulna,Prepaid,Ekota,715.0,212.0,0.79,14,No
GP04122,52,Female,Sylhet,Postpaid,Djuice,491.0,71.0,3.84,49,No
GP04123,25,Male,Barisal,Postpaid,Ekota,151.0,281.0,3.31,41,No
GP04124,20,Male,Sylhet,Prepaid,Bondhu,223.0,268.0,5.17,51,No
GP04125,31,Female,Khulna,Prepaid,Nishchinto,222.0,183.0,0.59,3,No
GP04126,30,Female,Mymensingh,Prepaid,Nishchinto,510.0,54.0,6.57,47,No
GP04127,62,Female,Sylhet,Prepaid,Djuice,634.0,223.0,6.39,21,No
GP04128,49,Male,Dhaka,Prepaid,Bondhu,313.0,327.0,3.07,26,No
GP04129,51,Male,Dhaka,Prepaid,MyPlan,340.0,342.0,1.63,1,No
GP04130,62,Male,Rajshahi,Prepaid,Bondhu,378.0,246.0,1.73,30,No
GP04131,36,Female,Rajshahi,Prepaid,Djuice,298.0,188.0,3.4,51,No
GP04132,55,Female,Khulna,Prepaid,Bondhu,342.0,323.0,6.77,4,No
GP04133,33,Male,Khulna,Prepaid,MyPlan,307.0,136.0,2.81,14,No
GP04134,19,Female,Rangpur,Postpaid,Djuice,372.0,115.0,0.0,18,Yes
GP04135,57,Male,Khulna,Prepaid,Nishchinto,50.0,241.0,6.79,12,Yes
GP04136,34,Female,Dhaka,Prepaid,Priyo Unlimited,228.0,405.0,2.2,38,No
GP04137,51,Male,Sylhet,Prepaid,Bondhu,122.0,408.0,5.91,42,Yes
GP04138,59,Female,Barisal,Prepaid,Nishchinto,404.0,118.0,4.25,36,No
GP04139,33,Female,Rangpur,Prepaid,Nishchinto,182.0,206.0,2.7,16,No
GP04140,55,Male,Rangpur,Prepaid,Ekota,65.0,493.0,4.93,1,No
GP04141,19,Male,Mymensingh,Postpaid,MyPlan,50.0,181.0,1.53,3,Yes
GP04142,19,Male,Rangpur,Prepaid,Priyo Unlimited,367.0,412.0,2.42,39,No
GP04143,43,Male,Khulna,Prepaid,Bondhu,161.0,348.0,1.94,35,No
GP04144,30,Male,Khulna,Prepaid,Nishchinto,279.0,369.0,2.6,54,No
GP04145,64,Female,Dhaka,Postpaid,Nishchinto,537.0,205.0,4.1,59,No
GP04146,48,Male,Barisal,Postpaid,MyPlan,356.0,208.0,4.08,15,No
GP04147,51,Male,Dhaka,Postpaid,Priyo Unlimited,223.0,159.0,0.0,38,No
GP04148,56,Male,Barisal,Prepaid,Priyo Unlimited,124.0,330.0,1.93,16,No
GP04149,20,Male,Dhaka,Postpaid,Nishchinto,365.0,86.0,2.27,17,No
GP04150,25,Male,Sylhet,Prepaid,Nishchinto,281.0,234.0,4.17,34,No
GP04151,40,Female,Mymensingh,Prepaid,Nishchinto,387.0,413.0,0.2,10,No
GP04152,31,Male,Khulna,Postpaid,Nishchinto,50.0,309.0,4.41,11,No
GP04153,44,Male,Chittagong,Postpaid,Ekota,471.0,350.0,0.75,28,No
GP04154,46,Male,Chittagong,Prepaid,Ekota,50.0,86.0,3.5,27,Yes
GP04155,56,Female,Mymensingh,Prepaid,Priyo Unlimited,227.0,151.0,5.23,38,No
GP04156,56,Female,Khulna,Prepaid,Djuice,508.0,368.0,0.55,18,No
GP04157,18,Male,Rangpur,Prepaid,Bondhu,50.0,263.0,3.48,47,Yes
GP04158,34,Male,Khulna,Prepaid,MyPlan,287.0,146.0,2.63,48,No
GP04159,58,Female,Khulna,Postpaid,Djuice,259.0,313.0,1.05,30,No
GP04160,47,Female,Mymensingh,Prepaid,Ekota,296.0,197.0,0.55,13,No
GP04161,30,Female,Khulna,Postpaid,Ekota,353.0,504.0,1.58,16,No
GP04162,38,Male,Rangpur,Postpaid,Ekota,302.0,310.0,1.38,2,No
GP04163,36,Male,Barisal,Prepaid,Djuice,99.0,158.0,2.59,20,Yes
GP04164,36,Female,Mymensingh,Postpaid,Ekota,315.0,338.0,2.15,12,No
GP04165,42,Male,Sylhet,Prepaid,Djuice,297.0,411.0,3.85,29,No
GP04166,39,Female,Chittagong,Prepaid,Ekota,291.0,249.0,4.62,46,No
GP04167,48,Female,Mymensingh,Prepaid,Nishchinto,613.0,173.0,0.0,8,No
GP04168,34,Female,Rajshahi,Prepaid,Nishchinto,501.0,254.0,2.5,38,No
GP04169,40,Male,Chittagong,Postpaid,Bondhu,574.0,189.0,1.1,46,No
GP04170,49,Female,Chittagong,Postpaid,Ekota,352.0,224.0,0.83,56,No
GP04171,27,Female,Rangpur,Prepaid,Bondhu,568.0,111.0,0.0,47,No
GP04172,27,Male,Dhaka,Postpaid,Djuice,172.0,338.0,0.0,20,No
GP04173,53,Female,Khulna,Prepaid,Bondhu,246.0,135.0,1.96,59,No
GP04174,25,Male,Khulna,Postpaid,Ekota,213.0,311.0,3.79,35,No
GP04175,69,Female,Khulna,Prepaid,Djuice,226.0,220.0,3.78,39,No
GP04176,37,Male,Dhaka,Prepaid,Djuice,306.0,272.0,0.89,31,Yes
GP04177,49,Female,Rangpur,Prepaid,Nishchinto,331.0,203.0,0.69,16,Yes
GP04178,67,Female,Mymensingh,Prepaid,Djuice,365.0,270.0,3.48,23,No
GP04179,31,Female,Sylhet,Prepaid,Djuice,562.0,293.0,2.14,34,No
GP04180,67,Female,Sylhet,Postpaid,Bondhu,71.0,215.0,4.78,32,Yes
GP04181,45,Female,Rangpur,Prepaid,Priyo Unlimited,119.0,77.0,0.78,17,Yes
GP04182,63,Male,Rajshahi,Postpaid,Djuice,50.0,284.0,0.0,43,No
GP04183,69,Male,Sylhet,Prepaid,MyPlan,174.0,289.0,4.22,24,No
GP04184,41,Female,Rangpur,Prepaid,Priyo Unlimited,233.0,107.0,0.0,35,No
GP04185,32,Female,Mymensingh,Prepaid,Nishchinto,195.0,152.0,0.11,54,Yes
GP04186,39,Female,Sylhet,Prepaid,Nishchinto,129.0,215.0,1.66,23,No
GP04187,47,Male,Khulna,Prepaid,Djuice,313.0,21.0,2.43,8,Yes
GP04188,21,Male,Barisal,Prepaid,Bondhu,242.0,321.0,4.2,54,No
GP04189,30,Female,Rangpur,Prepaid,Priyo Unlimited,167.0,201.0,0.97,23,Yes
GP04190,40,Male,Chittagong,Prepaid,Nishchinto,323.0,279.0,5.64,21,No
GP04191,25,Female,Sylhet,Postpaid,Nishchinto,214.0,144.0,0.0,19,Yes
GP04192,35,Female,Sylhet,Prepaid,MyPlan,473.0,452.0,2.26,31,No
GP04193,29,Female,Dhaka,Prepaid,Djuice,275.0,108.0,4.66,50,No
GP04194,48,Male,Rajshahi,Prepaid,Priyo Unlimited,248.0,200.0,4.77,7,No
GP04195,31,Female,Barisal,Postpaid,Nishchinto,339.0,370.0,0.0,48,No
GP04196,51,Female,Mymensingh,Postpaid,Nishchinto,50.0,135.0,8.42,24,Yes
GP04197,35,Female,Dhaka,Prepaid,Nishchinto,482.0,259.0,2.36,46,No
GP04198,51,Male,Khulna,Prepaid,Nishchinto,418.0,313.0,3.56,8,No
GP04199,28,Male,Chittagong,Prepaid,Bondhu,181.0,99.0,2.33,13,No
GP04200,58,Male,Rajshahi,Prepaid,Ekota,130.0,183.0,7.27,3,No
GP04201,29,Female,Dhaka,Prepaid,MyPlan,149.0,269.0,5.58,34,No
GP04202,66,Male,Rangpur,Postpaid,Bondhu,89.0,295.0,7.22,13,Yes
GP04203,32,Female,Sylhet,Prepaid,MyPlan,50.0,168.0,3.95,57,Yes
GP04204,48,Male,Sylhet,Prepaid,Nishchinto,84.0,434.0,4.82,54,Yes
GP04205,66,Female,Rajshahi,Postpaid,MyPlan,50.0,298.0,0.91,58,No
GP04206,46,Male,Sylhet,Prepaid,Djuice,245.0,328.0,2.47,32,No
GP04207,43,Female,Rangpur,Prepaid,Djuice,280.0,322.0,4.83,35,No
GP04208,35,Male,Dhaka,Prepaid,Ekota,492.0,94.0,3.64,21,No
GP04209,49,Male,Dhaka,Prepaid,Ekota,448.0,239.0,3.21,1,No
GP04210,39,Male,Sylhet,Postpaid,MyPlan,190.0,248.0,1.45,2,No
GP04211,55,Female,Sylhet,Prepaid,Bondhu,263.0,225.0,5.33,57,No
GP04212,34,Male,Khulna,Prepaid,Bondhu,465.0,271.0,5.3,42,No
GP04213,40,Male,Chittagong,Prepaid,Nishchinto,233.0,39.0,5.08,43,Yes
GP04214,41,Male,Mymensingh,Postpaid,Bondhu,326.0,263.0,3.58,26,No
GP04215,67,Male,Rajshahi,Prepaid,Ekota,209.0,220.0,3.02,3,No
GP04216,25,Female,Dhaka,Prepaid,Bondhu,306.0,38.0,5.25,24,No
GP04217,58,Male,Rajshahi,Postpaid,Nishchinto,313.0,292.0,4.87,26,No
GP04218,23,Female,Khulna,Prepaid,Djuice,248.0,132.0,1.21,8,No
GP04219,22,Female,Dhaka,Prepaid,Bondhu,460.0,212.0,3.63,47,No
GP04220,61,Female,Khulna,Prepaid,Bondhu,170.0,225.0,4.32,37,No
GP04221,46,Female,Khulna,Prepaid,Ekota,317.0,65.0,1.65,8,No
GP04222,45,Male,Barisal,Prepaid,MyPlan,568.0,77.0,4.81,18,Yes
GP04223,28,Female,Sylhet,Prepaid,Djuice,347.0,305.0,4.44,18,No
GP04224,18,Female,Rangpur,Prepaid,MyPlan,181.0,190.0,2.17,12,No
GP04225,60,Female,Barisal,Prepaid,Nishchinto,352.0,211.0,0.29,36,No
GP04226,36,Female,Mymensingh,Prepaid,Nishchinto,665.0,257.0,4.17,40,No
GP04227,26,Male,Rajshahi,Prepaid,MyPlan,306.0,74.0,6.93,2,No
GP04228,44,Male,Rangpur,Prepaid,Ekota,419.0,209.0,3.51,20,No
GP04229,51,Female,Rajshahi,Postpaid,Priyo Unlimited,301.0,239.0,4.28,56,No
GP04230,61,Female,Sylhet,Prepaid,Ekota,341.0,426.0,0.67,3,Yes
GP04231,21,Female,Rangpur,Postpaid,Priyo Unlimited,288.0,158.0,2.9,40,No
GP04232,53,Male,Barisal,Prepaid,Priyo Unlimited,147.0,329.0,2.78,44,No
GP04233,35,Male,Rajshahi,Prepaid,Ekota,356.0,250.0,1.23,34,No
GP04234,32,Male,Barisal,Prepaid,Priyo Unlimited,117.0,136.0,3.88,49,No
GP04235,68,Male,Sylhet,Postpaid,Priyo Unlimited,253.0,187.0,3.8,46,No
GP04236,30,Male,Rangpur,Postpaid,Priyo Unlimited,587.0,337.0,2.41,46,No
GP04237,36,Female,Rangpur,Prepaid,Djuice,289.0,328.0,2.97,6,No
GP04238,66,Male,Dhaka,Postpaid,Nishchinto,162.0,198.0,7.11,40,No
GP04239,23,Male,Khulna,Prepaid,Priyo Unlimited,336.0,284.0,1.76,57,No
GP04240,65,Female,Khulna,Prepaid,Nishchinto,217.0,146.0,0.74,10,No
GP04241,29,Male,Barisal,Postpaid,Nishchinto,316.0,232.0,0.69,24,Yes
GP04242,68,Male,Rangpur,Postpaid,Djuice,124.0,207.0,3.5,18,No
GP04243,54,Male,Rajshahi,Postpaid,Nishchinto,417.0,343.0,0.0,33,No
GP04244,34,Female,Barisal,Prepaid,MyPlan,319.0,296.0,1.98,39,No
GP04245,40,Male,Barisal,Prepaid,Bondhu,150.0,182.0,1.06,7,No
GP04246,43,Female,Chittagong,Prepaid,Djuice,354.0,192.0,2.89,45,No
GP04247,46,Female,Mymensingh,Prepaid,Bondhu,590.0,247.0,2.89,48,No
GP04248,50,Male,Rangpur,Postpaid,MyPlan,181.0,234.0,3.69,44,No
GP04249,44,Male,Khulna,Prepaid,Ekota,414.0,222.0,4.23,29,No
GP04250,42,Male,Rangpur,Prepaid,Ekota,363.0,215.0,5.28,19,No
GP04251,27,Male,Sylhet,Prepaid,Priyo Unlimited,360.0,388.0,2.29,38,No
GP04252,64,Female,Barisal,Prepaid,Ekota,435.0,205.0,1.67,39,No
GP04253,40,Male,Chittagong,Prepaid,Djuice,258.0,280.0,4.71,25,No
GP04254,38,Female,Chittagong,Prepaid,Ekota,323.0,492.0,0.0,17,No
GP04255,38,Female,Khulna,Postpaid,Djuice,315.0,165.0,4.51,51,No
GP04256,60,Female,Khulna,Prepaid,Djuice,172.0,269.0,3.29,37,No
GP04257,30,Female,Khulna,Postpaid,Bondhu,369.0,274.0,3.9,3,No
GP04258,54,Female,Sylhet,Prepaid,Ekota,246.0,249.0,3.73,24,No
GP04259,50,Male,Chittagong,Prepaid,Nishchinto,575.0,254.0,3.27,58,No
GP04260,41,Female,Rajshahi,Prepaid,Ekota,224.0,162.0,3.35,54,No
GP04261,61,Female,Sylhet,Postpaid,Ekota,102.0,286.0,0.78,18,Yes
GP04262,28,Male,Dhaka,Prepaid,Ekota,468.0,66.0,1.7,49,No
GP04263,34,Male,Mymensingh,Prepaid,Priyo Unlimited,188.0,430.0,6.55,26,No
GP04264,21,Female,Mymensingh,Prepaid,Nishchinto,118.0,421.0,4.35,21,Yes
GP04265,64,Female,Barisal,Prepaid,Nishchinto,358.0,217.0,5.12,11,No
GP04266,42,Male,Mymensingh,Postpaid,Djuice,500.0,355.0,2.31,57,No
GP04267,47,Female,Khulna,Postpaid,Nishchinto,411.0,221.0,3.16,58,No
GP04268,26,Male,Chittagong,Prepaid,Djuice,214.0,251.0,4.05,41,No
GP04269,38,Male,Mymensingh,Prepaid,Bondhu,319.0,182.0,5.41,17,No
GP04270,37,Female,Barisal,Postpaid,Djuice,257.0,332.0,2.69,51,No
GP04271,36,Male,Mymensingh,Prepaid,Ekota,549.0,192.0,3.95,45,No
GP04272,36,Female,Rangpur,Prepaid,MyPlan,234.0,329.0,4.42,38,No
GP04273,29,Female,Sylhet,Prepaid,MyPlan,315.0,246.0,4.87,21,No
GP04274,54,Female,Dhaka,Prepaid,Priyo Unlimited,325.0,248.0,2.6,4,No
GP04275,59,Male,Rangpur,Prepaid,Ekota,126.0,101.0,5.56,32,No
GP04276,34,Female,Sylhet,Postpaid,Djuice,271.0,256.0,0.16,18,No
GP04277,54,Male,Sylhet,Prepaid,Ekota,274.0,135.0,0.74,44,Yes
GP04278,65,Female,Rajshahi,Prepaid,Priyo Unlimited,507.0,256.0,3.96,28,No
GP04279,56,Female,Mymensingh,Postpaid,Nishchinto,329.0,444.0,3.91,36,No
GP04280,45,Male,Barisal,Prepaid,Djuice,243.0,111.0,2.53,37,No
GP04281,58,Female,Rajshahi,Prepaid,Ekota,278.0,235.0,2.12,44,No
GP04282,52,Female,Sylhet,Prepaid,Nishchinto,290.0,186.0,2.14,50,No
GP04283,64,Male,Mymensingh,Prepaid,Priyo Unlimited,294.0,146.0,1.2,26,No
GP04284,65,Male,Dhaka,Postpaid,Nishchinto,439.0,171.0,2.91,49,No
GP04285,35,Male,Chittagong,Postpaid,Djuice,447.0,397.0,0.0,55,Yes
GP04286,31,Female,Chittagong,Prepaid,Priyo Unlimited,151.0,424.0,5.26,55,No
GP04287,52,Male,Mymensingh,Prepaid,Priyo Unlimited,460.0,145.0,3.76,24,No
GP04288,61,Male,Rangpur,Prepaid,Priyo Unlimited,413.0,290.0,5.59,10,No
GP04289,58,Female,Barisal,Postpaid,Bondhu,292.0,158.0,3.32,38,No
GP04290,24,Male,Khulna,Prepaid,Priyo Unlimited,79.0,182.0,2.93,49,Yes
GP04291,58,Female,Khulna,Prepaid,Bondhu,332.0,45.0,3.25,8,No
GP04292,30,Female,Chittagong,Prepaid,Nishchinto,247.0,463.0,1.6,2,No
GP04293,35,Male,Sylhet,Prepaid,Bondhu,383.0,360.0,0.51,44,No
GP04294,54,Female,Sylhet,Prepaid,Nishchinto,397.0,185.0,1.03,35,No
GP04295,30,Male,Rajshahi,Prepaid,Bondhu,498.0,278.0,2.15,56,No
GP04296,53,Male,Mymensingh,Postpaid,Nishchinto,141.0,210.0,1.23,52,Yes
GP04297,48,Male,Barisal,Prepaid,Nishchinto,621.0,345.0,5.7,21,No
GP04298,19,Male,Mymensingh,Postpaid,Priyo Unlimited,434.0,216.0,1.59,57,No
GP04299,33,Female,Mymensingh,Prepaid,Priyo Unlimited,407.0,231.0,3.79,27,No
GP04300,26,Female,Rajshahi,Prepaid,Nishchinto,587.0,184.0,4.17,23,No
